ROMANEIO;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
TP;TIPO;PRODUTO;DESCRICAO;FAMILIA;NUM.PEDIDO;ROMANEIO;EMISSAO;ENTREGA;ITEM;SALDO;COD.CLIENTE;CLIENTE;REDE;ESTADO;MUNICIPIO;VENDEDOR;TIPO.FRETE;RESERVA;STATUS;ROTA;PES0.BRUTO;TP.VEICULO;OBS.PEDIDO;OBS.SOBEL;OBS.PROTHEUS
PVS;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 045810; ;12/10/2018;19/10/2018; 02;225; 011713;ATACADAO S/A;;SP;SAO PAULO;ATACADAO SP;CIF;0;AGENDAR;SAO PAULO- SUL 6;2.999,25;TRUCK;AGENDAR;AGENDAMENTOSANTOAMARO@ATACADAO.COM.BR;SOMENTE TRUCK
PVS;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 045810; ;12/10/2018;19/10/2018; 03;280; 011713;ATACADAO S/A;;SP;SAO PAULO;ATACADAO SP;CIF;0;AGENDAR;SAO PAULO- SUL 6;3.746,40;TRUCK;AGENDAR;AGENDAMENTOSANTOAMARO@ATACADAO.COM.BR;SOMENTE TRUCK
PVS;PV;1201.11.03X05L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-03X05L; 1001; 045810; ;12/10/2018;19/10/2018; 04;60; 011713;ATACADAO S/A;;SP;SAO PAULO;ATACADAO SP;CIF;0;AGENDAR;SAO PAULO- SUL 6;982,8;TRUCK;AGENDAR;AGENDAMENTOSANTOAMARO@ATACADAO.COM.BR;SOMENTE TRUCK
PVS;PV;1401.21.24X500;LAVA LOUCAS SUPREMA NATURAL CLEAR-24X500ML; 2001; 045810; ;12/10/2018;19/10/2018; 05;72; 011713;ATACADAO S/A;;SP;SAO PAULO;ATACADAO SP;CIF;0;AGENDAR;SAO PAULO- SUL 6;941,76;TRUCK;AGENDAR;AGENDAMENTOSANTOAMARO@ATACADAO.COM.BR;SOMENTE TRUCK
PVS;PV;1401.22.03X05L;LAVA LOUCAS SUPREMA NEUTRO-03X05L; 2001; 045810; ;12/10/2018;19/10/2018; 06;30; 011713;ATACADAO S/A;;SP;SAO PAULO;ATACADAO SP;CIF;0;AGENDAR;SAO PAULO- SUL 6;475,8;TRUCK;AGENDAR;AGENDAMENTOSANTOAMARO@ATACADAO.COM.BR;SOMENTE TRUCK
PVS;PV;1401.22.24X500;LAVA LOUCAS SUPREMA NEUTRO-24X500ML; 2001; 045810; ;12/10/2018;19/10/2018; 07;72; 011713;ATACADAO S/A;;SP;SAO PAULO;ATACADAO SP;CIF;0;AGENDAR;SAO PAULO- SUL 6;941,76;TRUCK;AGENDAR;AGENDAMENTOSANTOAMARO@ATACADAO.COM.BR;SOMENTE TRUCK
PVS;PV;1001.01.03X05L;AGUA SANITARIA SUPREMA-03X05L; 4001; 045812; ;12/10/2018;05/11/2018; 01;42; 011690;ATACADAO S/A;ATACADAO;SP;CARAPICUIBA;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;CARAPICUIBA;697,2;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET (NAO RECEBE CARRETA);AGENDAMENTOSAOPAULO@ATACADAO.COM.BR
PVS;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 045812; ;12/10/2018;05/11/2018; 02;300; 011690;ATACADAO S/A;ATACADAO;SP;CARAPICUIBA;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;CARAPICUIBA;3.999,00;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET (NAO RECEBE CARRETA);AGENDAMENTOSAOPAULO@ATACADAO.COM.BR
PVS;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 045812; ;12/10/2018;05/11/2018; 03;140; 011690;ATACADAO S/A;ATACADAO;SP;CARAPICUIBA;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;CARAPICUIBA;1.873,20;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET (NAO RECEBE CARRETA);AGENDAMENTOSAOPAULO@ATACADAO.COM.BR
PVS;PV;1201.11.03X05L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-03X05L; 1001; 045812; ;12/10/2018;05/11/2018; 04;60; 011690;ATACADAO S/A;ATACADAO;SP;CARAPICUIBA;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;CARAPICUIBA;982,8;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET (NAO RECEBE CARRETA);AGENDAMENTOSAOPAULO@ATACADAO.COM.BR
PVS;PV;1401.19.24X500;LAVA LOUCAS SUPREMA FRUTAS VERMELHAS-24X500ML; 2001; 045812; ;12/10/2018;05/11/2018; 05;72; 011690;ATACADAO S/A;ATACADAO;SP;CARAPICUIBA;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;CARAPICUIBA;941,76;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET (NAO RECEBE CARRETA);AGENDAMENTOSAOPAULO@ATACADAO.COM.BR
PVS;PV;1401.22.03X05L;LAVA LOUCAS SUPREMA NEUTRO-03X05L; 2001; 045812; ;12/10/2018;05/11/2018; 06;30; 011690;ATACADAO S/A;ATACADAO;SP;CARAPICUIBA;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;CARAPICUIBA;475,8;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET (NAO RECEBE CARRETA);AGENDAMENTOSAOPAULO@ATACADAO.COM.BR
PVS;PV;1401.22.24X500;LAVA LOUCAS SUPREMA NEUTRO-24X500ML; 2001; 045812; ;12/10/2018;05/11/2018; 07;72; 011690;ATACADAO S/A;ATACADAO;SP;CARAPICUIBA;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;CARAPICUIBA;941,76;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET (NAO RECEBE CARRETA);AGENDAMENTOSAOPAULO@ATACADAO.COM.BR
PVS;PV;1501.23.03X05L;LAVA ROUPAS LIQUIDO SUPREMA ULTRA ACAO-03X05L; 1001; 045812; ;12/10/2018;05/11/2018; 08;60; 011690;ATACADAO S/A;ATACADAO;SP;CARAPICUIBA;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;CARAPICUIBA;949,2;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET (NAO RECEBE CARRETA);AGENDAMENTOSAOPAULO@ATACADAO.COM.BR
PVS;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 045813; ;12/10/2018;19/10/2018; 01;525; 000571;ATACADAO S/A;ATACADAO;SP;SUZANO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SUZANO;6.998,25;CARRETA ROMEU & JULIETA;ENTREGAR SO AS TERCAS-FEIRAS.;* TAXA DE DESCARGA R$ 10,00 POR PALET * >> NAO PRECISA AGENDAR <<;>>> SO RECEBE AS TERCAS - FEIRAS >>> UM VEICULO POR DIA <<<
PVS;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 045813; ;12/10/2018;19/10/2018; 02;490; 000571;ATACADAO S/A;ATACADAO;SP;SUZANO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SUZANO;6.556,20;CARRETA ROMEU & JULIETA;ENTREGAR SO AS TERCAS-FEIRAS.;* TAXA DE DESCARGA R$ 10,00 POR PALET * >> NAO PRECISA AGENDAR <<;>>> SO RECEBE AS TERCAS - FEIRAS >>> UM VEICULO POR DIA <<<
PVS;PV;1101.01R12X1,5;ALVEJANTE SUPREMA ULTRA REMOCAO-12X1,5L; 1001; 045813; ;12/10/2018;19/10/2018; 03;20; 000571;ATACADAO S/A;ATACADAO;SP;SUZANO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SUZANO;385,2;CARRETA ROMEU & JULIETA;ENTREGAR SO AS TERCAS-FEIRAS.;* TAXA DE DESCARGA R$ 10,00 POR PALET * >> NAO PRECISA AGENDAR <<;>>> SO RECEBE AS TERCAS - FEIRAS >>> UM VEICULO POR DIA <<<
PVS;PV;1001.01.03X05L;AGUA SANITARIA SUPREMA-03X05L; 4001; 045816; 000511;12/10/2018;19/10/2018; 01;378; 011666;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;378;EM ROMANEIO;SUL 8 - SP;6.274,80;CARRETA ROMEU & JULIETA;;N PRECISA* TAXA DE DESCARGA R$ 10,00 POR PALET*;* * * ORDEM DE CHEGADA * * *
PVS;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 045816; 000511;12/10/2018;19/10/2018; 02;150; 011666;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;150;EM ROMANEIO;SUL 8 - SP;1.999,50;CARRETA ROMEU & JULIETA;;N PRECISA* TAXA DE DESCARGA R$ 10,00 POR PALET*;* * * ORDEM DE CHEGADA * * *
PVS;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 045816; 000511;12/10/2018;19/10/2018; 03;140; 011666;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;140;EM ROMANEIO;SUL 8 - SP;1.873,20;CARRETA ROMEU & JULIETA;;N PRECISA* TAXA DE DESCARGA R$ 10,00 POR PALET*;* * * ORDEM DE CHEGADA * * *
PVS;PV;1201.11.03X05L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-03X05L; 1001; 045816; 000511;12/10/2018;19/10/2018; 04;120; 011666;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;120;EM ROMANEIO;SUL 8 - SP;1.965,60;CARRETA ROMEU & JULIETA;;N PRECISA* TAXA DE DESCARGA R$ 10,00 POR PALET*;* * * ORDEM DE CHEGADA * * *
PVS;PV;1301.15.03X05L;DESINF.SUPREMA EXTRATO DE EUCALIPTO-03X05L; 3001; 045816; 000511;12/10/2018;19/10/2018; 05;30; 011666;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;30;EM ROMANEIO;SUL 8 - SP;485,7;CARRETA ROMEU & JULIETA;;N PRECISA* TAXA DE DESCARGA R$ 10,00 POR PALET*;* * * ORDEM DE CHEGADA * * *
PVS;PV;1401.21.24X500;LAVA LOUCAS SUPREMA NATURAL CLEAR-24X500ML; 2001; 045816; 000511;12/10/2018;19/10/2018; 06;360; 011666;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;360;EM ROMANEIO;SUL 8 - SP;4.708,80;CARRETA ROMEU & JULIETA;;N PRECISA* TAXA DE DESCARGA R$ 10,00 POR PALET*;* * * ORDEM DE CHEGADA * * *
PVS;PV;1401.22.03X05L;LAVA LOUCAS SUPREMA NEUTRO-03X05L; 2001; 045816; 000511;12/10/2018;19/10/2018; 07;60; 011666;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;60;EM ROMANEIO;SUL 8 - SP;951,6;CARRETA ROMEU & JULIETA;;N PRECISA* TAXA DE DESCARGA R$ 10,00 POR PALET*;* * * ORDEM DE CHEGADA * * *
PVS;PV;1501.23.03X05L;LAVA ROUPAS LIQUIDO SUPREMA ULTRA ACAO-03X05L; 1001; 045816; 000511;12/10/2018;19/10/2018; 08;90; 011666;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;90;EM ROMANEIO;SUL 8 - SP;1.423,80;CARRETA ROMEU & JULIETA;;N PRECISA* TAXA DE DESCARGA R$ 10,00 POR PALET*;* * * ORDEM DE CHEGADA * * *
PVS;PV;1001.01.03X05L;AGUA SANITARIA SUPREMA-03X05L; 4001; 045825; ;12/10/2018;19/10/2018; 01;168; 012522;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO PAULO-CENTRO;2.788,80;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET;NAO PRECISA AGENDAR  -  ENTREGA NOTURNA
PVS;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 045825; ;12/10/2018;19/10/2018; 02;375; 012522;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO PAULO-CENTRO;4.998,75;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET;NAO PRECISA AGENDAR  -  ENTREGA NOTURNA
PVS;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 045825; ;12/10/2018;19/10/2018; 03;210; 012522;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO PAULO-CENTRO;2.809,80;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET;NAO PRECISA AGENDAR  -  ENTREGA NOTURNA
PVS;PV;1101.01R12X1,5;ALVEJANTE SUPREMA ULTRA REMOCAO-12X1,5L; 1001; 045825; ;12/10/2018;19/10/2018; 04;40; 012522;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO PAULO-CENTRO;770,4;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET;NAO PRECISA AGENDAR  -  ENTREGA NOTURNA
PVS;PV;1201.11.03X05L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-03X05L; 1001; 045825; ;12/10/2018;19/10/2018; 05;30; 012522;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO PAULO-CENTRO;491,4;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET;NAO PRECISA AGENDAR  -  ENTREGA NOTURNA
PVS;PV;1001.01.03X05L;AGUA SANITARIA SUPREMA-03X05L; 4001; 045826; ;12/10/2018;19/10/2018; 01;168; 012522;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO PAULO-CENTRO;2.788,80;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET;NAO PRECISA AGENDAR  -  ENTREGA NOTURNA
PVS;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 045826; ;12/10/2018;19/10/2018; 02;300; 012522;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO PAULO-CENTRO;3.999,00;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET;NAO PRECISA AGENDAR  -  ENTREGA NOTURNA
PVS;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 045826; ;12/10/2018;19/10/2018; 03;140; 012522;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO PAULO-CENTRO;1.873,20;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET;NAO PRECISA AGENDAR  -  ENTREGA NOTURNA
PVS;PV;1201.11.03X05L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-03X05L; 1001; 045826; ;12/10/2018;19/10/2018; 04;30; 012522;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO PAULO-CENTRO;491,4;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET;NAO PRECISA AGENDAR  -  ENTREGA NOTURNA
PVS;PV;1401.22.24X500;LAVA LOUCAS SUPREMA NEUTRO-24X500ML; 2001; 045826; ;12/10/2018;19/10/2018; 05;216; 012522;ATACADAO S/A;ATACADAO;SP;SAO PAULO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO PAULO-CENTRO;2.825,28;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET;NAO PRECISA AGENDAR  -  ENTREGA NOTURNA
PVS;PV;1001.01.03X05L;AGUA SANITARIA SUPREMA-03X05L; 4001; 045828; ;12/10/2018;19/10/2018; 01;252; 011737;ATACADAO S/A;ATACADAO;SP;CAMPINAS;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;CAMPINAS;4.183,20;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET  > AGENDAR ENTREGA <;AGENDAMENTODUNLOP@ATACADAO.COM.BR
PVS;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 045828; ;12/10/2018;19/10/2018; 02;150; 011737;ATACADAO S/A;ATACADAO;SP;CAMPINAS;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;CAMPINAS;1.999,50;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET  > AGENDAR ENTREGA <;AGENDAMENTODUNLOP@ATACADAO.COM.BR
PVS;PV;1201.11.03X05L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-03X05L; 1001; 045828; ;12/10/2018;19/10/2018; 03;90; 011737;ATACADAO S/A;ATACADAO;SP;CAMPINAS;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;CAMPINAS;1.474,20;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET  > AGENDAR ENTREGA <;AGENDAMENTODUNLOP@ATACADAO.COM.BR
PVS;PV;1301.15.03X05L;DESINF.SUPREMA EXTRATO DE EUCALIPTO-03X05L; 3001; 045828; ;12/10/2018;19/10/2018; 04;30; 011737;ATACADAO S/A;ATACADAO;SP;CAMPINAS;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;CAMPINAS;485,7;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET  > AGENDAR ENTREGA <;AGENDAMENTODUNLOP@ATACADAO.COM.BR
PVS;PV;1501.23.03X05L;LAVA ROUPAS LIQUIDO SUPREMA ULTRA ACAO-03X05L; 1001; 045828; ;12/10/2018;19/10/2018; 05;60; 011737;ATACADAO S/A;ATACADAO;SP;CAMPINAS;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;CAMPINAS;949,2;TRUCK;AGENDAR;* TAXA DE DESCARGA R$ 10,00 POR PALET  > AGENDAR ENTREGA <;AGENDAMENTODUNLOP@ATACADAO.COM.BR
PVS;PV;1001.01.03X05L;AGUA SANITARIA SUPREMA-03X05L; 4001; 045837; ;12/10/2018;19/10/2018; 01;252; 013778;ATACADAO S/A;ATACADAO;SP;FERRAZ DE VASCONCELOS;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;FERRAZ DE VASCONCELOS - SP;4.183,20;CARRETA ROMEU & JULIETA;;NAO PRECISA AGENDAR;TAXA DE DESCARGA - R$10,00 POR PALLET
PVS;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 045837; ;12/10/2018;19/10/2018; 02;375; 013778;ATACADAO S/A;ATACADAO;SP;FERRAZ DE VASCONCELOS;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;FERRAZ DE VASCONCELOS - SP;4.998,75;CARRETA ROMEU & JULIETA;;NAO PRECISA AGENDAR;TAXA DE DESCARGA - R$10,00 POR PALLET
PVS;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 045837; ;12/10/2018;19/10/2018; 03;210; 013778;ATACADAO S/A;ATACADAO;SP;FERRAZ DE VASCONCELOS;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;FERRAZ DE VASCONCELOS - SP;2.809,80;CARRETA ROMEU & JULIETA;;NAO PRECISA AGENDAR;TAXA DE DESCARGA - R$10,00 POR PALLET
PVS;PV;1101.01R12X1,5;ALVEJANTE SUPREMA ULTRA REMOCAO-12X1,5L; 1001; 045837; ;12/10/2018;19/10/2018; 04;20; 013778;ATACADAO S/A;ATACADAO;SP;FERRAZ DE VASCONCELOS;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;FERRAZ DE VASCONCELOS - SP;385,2;CARRETA ROMEU & JULIETA;;NAO PRECISA AGENDAR;TAXA DE DESCARGA - R$10,00 POR PALLET
PVS;PV;1001.01.03X05L;AGUA SANITARIA SUPREMA-03X05L; 4001; 045841; ;12/10/2018;19/10/2018; 01;252; 015566;ATACADAO S/A;ATACADAO;SP;RIBEIRAO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;RIBEIRAO PRETO - SP;4.183,20;CARRETA ROMEU & JULIETA;;TAXA R$ 10,00 POR PALLET;NAO PRECISA AGENDAR
PVS;PV;1101.01R12X1,5;ALVEJANTE SUPREMA ULTRA REMOCAO-12X1,5L; 1001; 045841; ;12/10/2018;19/10/2018; 02;10; 015566;ATACADAO S/A;ATACADAO;SP;RIBEIRAO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;RIBEIRAO PRETO - SP;192,6;CARRETA ROMEU & JULIETA;;TAXA R$ 10,00 POR PALLET;NAO PRECISA AGENDAR
PVS;PV;1201.11.03X05L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-03X05L; 1001; 045841; ;12/10/2018;19/10/2018; 03;240; 015566;ATACADAO S/A;ATACADAO;SP;RIBEIRAO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;RIBEIRAO PRETO - SP;3.931,20;CARRETA ROMEU & JULIETA;;TAXA R$ 10,00 POR PALLET;NAO PRECISA AGENDAR
PVS;PV;1001.01.03X05L;AGUA SANITARIA SUPREMA-03X05L; 4001; 045843; ;12/10/2018;19/10/2018; 01;336; 013306;ATACADAO S/A;;SP;SANTA BARBARA D'OESTE;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SANTA BARBARA D' OESTE;5.577,60;CARRETA ROMEU & JULIETA;;POR ORDEM DE CHEGADA  TAXA DESCARGA R$ 10,00 P/PALETE;
PVS;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 045843; ;12/10/2018;19/10/2018; 02;375; 013306;ATACADAO S/A;;SP;SANTA BARBARA D'OESTE;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SANTA BARBARA D' OESTE;4.998,75;CARRETA ROMEU & JULIETA;;POR ORDEM DE CHEGADA  TAXA DESCARGA R$ 10,00 P/PALETE;
PVS;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 045843; ;12/10/2018;19/10/2018; 03;70; 013306;ATACADAO S/A;;SP;SANTA BARBARA D'OESTE;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SANTA BARBARA D' OESTE;936,6;CARRETA ROMEU & JULIETA;;POR ORDEM DE CHEGADA  TAXA DESCARGA R$ 10,00 P/PALETE;
PVS;PV;1101.01R12X1,5;ALVEJANTE SUPREMA ULTRA REMOCAO-12X1,5L; 1001; 045843; ;12/10/2018;19/10/2018; 04;20; 013306;ATACADAO S/A;;SP;SANTA BARBARA D'OESTE;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SANTA BARBARA D' OESTE;385,2;CARRETA ROMEU & JULIETA;;POR ORDEM DE CHEGADA  TAXA DESCARGA R$ 10,00 P/PALETE;
PVS;PV;1201.11.03X05L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-03X05L; 1001; 045843; ;12/10/2018;19/10/2018; 05;180; 013306;ATACADAO S/A;;SP;SANTA BARBARA D'OESTE;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SANTA BARBARA D' OESTE;2.948,40;CARRETA ROMEU & JULIETA;;POR ORDEM DE CHEGADA  TAXA DESCARGA R$ 10,00 P/PALETE;
PVS;PV;1301.15.03X05L;DESINF.SUPREMA EXTRATO DE EUCALIPTO-03X05L; 3001; 045843; ;12/10/2018;19/10/2018; 06;60; 013306;ATACADAO S/A;;SP;SANTA BARBARA D'OESTE;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SANTA BARBARA D' OESTE;971,4;CARRETA ROMEU & JULIETA;;POR ORDEM DE CHEGADA  TAXA DESCARGA R$ 10,00 P/PALETE;
PVS;PV;1401.19.24X500;LAVA LOUCAS SUPREMA FRUTAS VERMELHAS-24X500ML; 2001; 045843; ;12/10/2018;19/10/2018; 07;72; 013306;ATACADAO S/A;;SP;SANTA BARBARA D'OESTE;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SANTA BARBARA D' OESTE;941,76;CARRETA ROMEU & JULIETA;;POR ORDEM DE CHEGADA  TAXA DESCARGA R$ 10,00 P/PALETE;
PVS;PV;1401.21.24X500;LAVA LOUCAS SUPREMA NATURAL CLEAR-24X500ML; 2001; 045843; ;12/10/2018;19/10/2018; 08;216; 013306;ATACADAO S/A;;SP;SANTA BARBARA D'OESTE;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SANTA BARBARA D' OESTE;2.825,28;CARRETA ROMEU & JULIETA;;POR ORDEM DE CHEGADA  TAXA DESCARGA R$ 10,00 P/PALETE;
PVS;PV;1501.23.03X05L;LAVA ROUPAS LIQUIDO SUPREMA ULTRA ACAO-03X05L; 1001; 045843; ;12/10/2018;19/10/2018; 09;60; 013306;ATACADAO S/A;;SP;SANTA BARBARA D'OESTE;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SANTA BARBARA D' OESTE;949,2;CARRETA ROMEU & JULIETA;;POR ORDEM DE CHEGADA  TAXA DESCARGA R$ 10,00 P/PALETE;
PVS;PV;1001.01.01X1000;AGUA SANITARIA SUPREMA 1 LITRO FRASCO; 4001; 045852; ;15/10/2018;22/10/2018; 01;120; 015647;PREFEITURA MUNICIPAL DE AMERICANA;;SP;AMERICANA;JOAO ALBERTO FURGIUELE JUNIOR;CIF;0;LIB P/ GERAR ROM;AMERICANA;132;TRUCK;ENTREGA: AV. CILLOS, 2.295 - CIDADE JARDIM - AMERICANA ALMOX CENTRAL PEDIDO 6235/2018 ATA DE REGISTR;ALMOCO DAS 12:00 AS 13:00 HRS  - LICITACAO - TES 501 E 502 / MSG 053;DEPOSITO BANCO DO BRASIL AG 3340-5 CC 2008-7
PVS;PV;1401.22.01X500;LAVA LOUCAS SUPREMA NEUTRO-01X500ML FRASCO; 2001; 045852; ;15/10/2018;22/10/2018; 02;48; 015647;PREFEITURA MUNICIPAL DE AMERICANA;;SP;AMERICANA;JOAO ALBERTO FURGIUELE JUNIOR;CIF;0;LIB P/ GERAR ROM;AMERICANA;24,96;TRUCK;ENTREGA: AV. CILLOS, 2.295 - CIDADE JARDIM - AMERICANA ALMOX CENTRAL PEDIDO 6235/2018 ATA DE REGISTR;ALMOCO DAS 12:00 AS 13:00 HRS  - LICITACAO - TES 501 E 502 / MSG 053;DEPOSITO BANCO DO BRASIL AG 3340-5 CC 2008-7
PVS;PV;1701.30.500ML;LIMP. MULTI USO SUPREMA TRADICIONAL 500ML FR; 2001; 045852; ;15/10/2018;22/10/2018; 03;48; 015647;PREFEITURA MUNICIPAL DE AMERICANA;;SP;AMERICANA;JOAO ALBERTO FURGIUELE JUNIOR;CIF;0;LIB P/ GERAR ROM;AMERICANA;28,8;TRUCK;ENTREGA: AV. CILLOS, 2.295 - CIDADE JARDIM - AMERICANA ALMOX CENTRAL PEDIDO 6235/2018 ATA DE REGISTR;ALMOCO DAS 12:00 AS 13:00 HRS  - LICITACAO - TES 501 E 502 / MSG 053;DEPOSITO BANCO DO BRASIL AG 3340-5 CC 2008-7
